safety_gate,evidence_gate,bias_gate,calibration_gate,traceability_gate,detection_rate,throughput,fn_harm,friction
0.2545793969673443,0.1148752054792559,0.661096284090127,0.1041812270860358,0.1204682166885731,0.5416666666666666,0.8695833333333334,212.65196245688108,3.371226888832892
0.1275154403243948,0.1121359560310474,0.6019454780394693,0.1002918186775219,0.1219072854845259,0.3383333333333333,0.8629166666666667,318.21663481139217,3.3158415253335587
0.1660752618634637,0.104606695772558,0.4580486238110043,0.1,0.1298231324993231,0.4783333333333333,0.8041666666666667,233.10075157619087,3.300616333287974
0.3273363326991592,0.104855280491618,0.1651870080188281,0.1021160293593279,0.1230767465075444,0.91,0.3845833333333333,30.95755133508059,3.3323671619777064
0.5116380306514439,0.1204796826405734,0.1033129195236078,0.1470015422156875,0.1218791114871921,0.9983333333333332,0.2116666666666666,0.5144501472121784,3.4171665369800093
0.4978547902586417,0.203643585156023,0.451880535686083,0.1004563006583758,0.1284032978261051,0.9883333333333332,0.62375,4.670416828782376,3.464115238395106
0.4930892483567321,0.132270107663246,0.533990289423778,0.1014742708781139,0.1,0.985,0.7045833333333333,6.739535308422381,3.443872870785183
0.1284532091430541,0.1168684172239458,0.4546514692199534,0.1056112274708817,0.1143961518117382,0.45,0.7958333333333333,248.38037946300463,3.2906298580695834
0.2772872892855306,0.1210777787738365,0.3802356216218868,0.106986121094801,0.1359301414337145,0.7233333333333334,0.7254166666666667,112.05323879428424,3.3361563956184765
0.1,0.1155055197441463,0.3200419651348936,0.1038471302356983,0.1343254034090855,0.5916666666666667,0.6566666666666666,170.0918542386945,3.2727838197261145
0.1376107721105854,0.1115956070366015,0.3180005566036741,0.120192510437819,0.123965119385762,0.61,0.6479166666666667,160.63626135228208,3.2850128437496737
0.3311689564654401,0.1228490412154663,0.6026173395219496,0.1034294770912481,0.1023297305593427,0.725,0.8495833333333334,122.69307007807636,3.3831277183446806
0.2435881518992095,0.1124755455981729,0.6129551253640194,0.100168856408761,0.1221301253766511,0.51,0.8654166666666666,226.86064484827835,3.354182270555062
0.1781771696850905,0.1082251430593798,0.4008465586779103,0.1143600868626484,0.1289081373807938,0.5616666666666666,0.7483333333333333,187.7032033985432,3.3032520928058
0.2710522904118693,0.1017269480156524,0.6185281034966474,0.1015663333106404,0.1238060643396528,0.58,0.8675,192.53867789214328,3.3628740069032648
0.1,0.1055823334101794,0.2997047043478729,0.1019864056754379,0.1324465833510484,0.6216666666666667,0.6295833333333334,154.0096387656757,3.267107240011775
0.22542982003287,0.1111186086659559,0.7111847650968376,0.1,0.1069691343997018,0.4566666666666666,0.88125,257.9741100978863,3.3663895324588933
0.2924272952414848,0.1,0.4637033502323033,0.1,0.1252205104735177,0.69,0.8054166666666667,131.79508248519517,3.339880422474365
0.5759099602854721,0.1429681459830894,0.5753428795371632,0.1,0.1278104224248873,0.9983333333333332,0.5816666666666667,0.6907719953029944,3.5131171220751423
0.108547721099338,0.1125279486927461,0.1478574265456743,0.1042060649737679,0.1200455917857765,0.8233333333333334,0.3466666666666667,64.53081069522591,3.264413567784721
0.4391002049223689,0.1083626043682691,0.6720319196504774,0.1088707947883699,0.1085062877929366,0.9266666666666666,0.7920833333333334,32.8168714584283,3.4475076744306468
0.4066265222995489,0.1033990716652542,0.5162229133484784,0.123429575844094,0.1183746767861529,0.8966666666666666,0.7783333333333333,43.85802884445087,3.40225507038369
0.5136339319512608,0.1293759549101663,0.6023784009546455,0.1,0.1359035353868341,0.9866666666666668,0.6825,5.51679388599362,3.482046804217548
0.2427979748697923,0.1,0.4490716681669227,0.1081068423140661,0.1192983571823271,0.6066666666666667,0.79375,168.1133391598354,3.322370916978325
0.4092698206806794,0.1416656978101423,0.4968189333256401,0.1110995342331157,0.1240915244415171,0.905,0.755,40.14202027820619,3.41066233746176
0.1955319985381748,0.1069652545194992,0.1,0.1,0.1228260354604934,0.8966666666666666,0.25125,36.31468425188465,3.287775884815748
